"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
2.8881375,2.168575,8.30346,3.36891902212853,1.88337710183478,0,0.680721660757271,0.732542163002146,0,0.732542163002146,-0.680721660757271,0,0,0,1
2.8881375,2.168575,8.76476,3.36891902212853,1.88337710183478,0,0.680721660757271,0.732542163002146,0,0.732542163002146,-0.680721660757271,0,0,0,1
2.8881375,2.168575,9.22606,3.36891902212853,1.88337710183478,0,0.680721660757271,0.732542163002146,0,0.732542163002146,-0.680721660757271,0,0,0,1
2.11303,2.4622225,8.30346,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.27018551613979e-05,0,8.27018551613979e-05,0.999999996580202,0,0,0,1
2.11303,2.4622225,8.76476,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.27018551613979e-05,0,8.27018551613979e-05,0.999999996580202,0,0,0,1
2.11303,2.4622225,9.22606,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.27018551613979e-05,0,8.27018551613979e-05,0.999999996580202,0,0,0,1
2.11303,2.4622225,9.68736,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.27018551613979e-05,0,8.27018551613979e-05,0.999999996580202,0,0,0,1
2.11303,2.4622225,10.14867,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.27018551613979e-05,0,8.27018551613979e-05,0.999999996580202,0,0,0,1
2.53564,2.4622225,8.30346,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
2.53564,2.4622225,8.76476,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
2.53564,2.4622225,9.22606,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
2.53564,2.4622225,9.68736,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
2.53564,2.4622225,10.14867,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
2.53564,2.88483,8.30346,5.90480694450319,3.48241605049525,0,0.999999996656634,-8.17724437349307e-05,0,8.17724437349307e-05,0.999999996656634,0,0,0,1
2.53564,2.88483,8.76476,5.90480694450319,3.48241605049525,0,0.999999996656634,-8.17724437349307e-05,0,8.17724437349307e-05,0.999999996656634,0,0,0,1
2.53564,2.88483,9.22606,5.90480694450319,3.48241605049525,0,0.999999996656634,-8.17724437349307e-05,0,8.17724437349307e-05,0.999999996656634,0,0,0,1
2.53564,2.88483,9.68736,5.90480694450319,3.48241605049525,0,0.999999996656634,-8.17724437349307e-05,0,8.17724437349307e-05,0.999999996656634,0,0,0,1
2.53564,2.88483,10.14867,5.90480694450319,3.48241605049525,0,0.999999996656634,-8.17724437349307e-05,0,8.17724437349307e-05,0.999999996656634,0,0,0,1
3.38085,2.88483,10.14867,5.90480694450319,3.48241605049525,0,0.999999996656634,-8.17724437349307e-05,0,8.17724437349307e-05,0.999999996656634,0,0,0,1
3.38085,3.3074325,8.30346,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
3.38085,3.3074325,8.76476,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
3.38085,3.3074325,9.22606,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
3.38085,3.3074325,9.68736,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
3.38085,3.3074325,10.14867,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
3.38085,3.7300425,8.30346,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.27018551613979e-05,0,8.27018551613979e-05,0.999999996580202,0,0,0,1
3.38085,3.7300425,9.22606,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.27018551613979e-05,0,8.27018551613979e-05,0.999999996580202,0,0,0,1
3.38085,3.7300425,9.68736,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.27018551613979e-05,0,8.27018551613979e-05,0.999999996580202,0,0,0,1
3.38085,3.7300425,10.14867,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.27018551613979e-05,0,8.27018551613979e-05,0.999999996580202,0,0,0,1
1.6904225,2.4622225,8.30346,3.48242314402989,1.85258441137644,0,-2.55888248715976e-10,1,0,1,2.55888248715976e-10,0,0,0,1
1.6904225,2.4622225,8.76476,3.48242314402989,1.85258441137644,0,-2.55888248715976e-10,1,0,1,2.55888248715976e-10,0,0,0,1
1.6904225,2.4622225,9.22606,3.48242314402989,1.85258441137644,0,-2.55888248715976e-10,1,0,1,2.55888248715976e-10,0,0,0,1
1.6904225,2.4622225,9.68736,3.48242314402989,1.85258441137644,0,-2.55888248715976e-10,1,0,1,2.55888248715976e-10,0,0,0,1
1.6904225,2.4622225,10.14867,3.48242314402989,1.85258441137644,0,-2.55888248715976e-10,1,0,1,2.55888248715976e-10,0,0,0,1
1.6904225,2.88483,8.30346,3.4824160723268,1.85258441137644,0,-2.53014533037289e-10,1,0,1,2.53014533037289e-10,0,0,0,1
1.6904225,2.88483,8.76476,3.4824160723268,1.85258441137644,0,-2.53014533037289e-10,1,0,1,2.53014533037289e-10,0,0,0,1
1.6904225,2.88483,9.22606,3.4824160723268,1.85258441137644,0,-2.53014533037289e-10,1,0,1,2.53014533037289e-10,0,0,0,1
1.6904225,2.88483,9.68736,3.4824160723268,1.85258441137644,0,-2.53014533037289e-10,1,0,1,2.53014533037289e-10,0,0,0,1
1.6904225,2.88483,10.14867,3.4824160723268,1.85258441137644,0,-2.53014533037289e-10,1,0,1,2.53014533037289e-10,0,0,0,1
1.6904225,3.3074325,8.76476,3.48242314402989,1.85258441137644,0,-2.55888248715976e-10,1,0,1,2.55888248715976e-10,0,0,0,1
1.6904225,3.3074325,9.22606,3.48242314402989,1.85258441137644,0,-2.55888248715976e-10,1,0,1,2.55888248715976e-10,0,0,0,1
1.6904225,3.3074325,9.68736,3.48242314402989,1.85258441137644,0,-2.55888248715976e-10,1,0,1,2.55888248715976e-10,0,0,0,1
1.6904225,3.3074325,10.14867,3.48242314402989,1.85258441137644,0,-2.55888248715976e-10,1,0,1,2.55888248715976e-10,0,0,0,1
1.6904225,3.7300425,8.30346,3.48242314402989,1.85258441137644,0,-2.55888248715879e-10,1,0,1,2.55888248715879e-10,0,0,0,1
1.6904225,3.7300425,8.76476,3.48242314402989,1.85258441137644,0,-2.55888248715879e-10,1,0,1,2.55888248715879e-10,0,0,0,1
1.6904225,3.7300425,9.22606,3.48242314402989,1.85258441137644,0,-2.55888248715879e-10,1,0,1,2.55888248715879e-10,0,0,0,1
1.6904225,3.7300425,9.68736,3.48242314402989,1.85258441137644,0,-2.55888248715879e-10,1,0,1,2.55888248715879e-10,0,0,0,1
1.6904225,3.7300425,10.14867,3.48242314402989,1.85258441137644,0,-2.55888248715879e-10,1,0,1,2.55888248715879e-10,0,0,0,1
1.6904225,4.1526475,8.30346,3.4824231427664,1.85258441137644,0,-2.50137951249861e-10,1,0,1,2.50137951249861e-10,0,0,0,1
1.6904225,4.1526475,8.76476,3.4824231427664,1.85258441137644,0,-2.50137951249861e-10,1,0,1,2.50137951249861e-10,0,0,0,1
1.6904225,4.1526475,9.22606,3.4824231427664,1.85258441137644,0,-2.50137951249861e-10,1,0,1,2.50137951249861e-10,0,0,0,1
1.6904225,4.1526475,9.68736,3.4824231427664,1.85258441137644,0,-2.50137951249861e-10,1,0,1,2.50137951249861e-10,0,0,0,1
1.6904225,4.1526475,10.14867,3.4824231427664,1.85258441137644,0,-2.50137951249861e-10,1,0,1,2.50137951249861e-10,0,0,0,1
2.11303,2.4622225,8.30346,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,2.4622225,8.76476,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,2.4622225,9.22606,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,2.4622225,9.68736,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,2.4622225,10.14867,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,2.88483,8.30346,3.4824160723268,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,2.88483,8.76476,3.4824160723268,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,2.88483,9.22606,3.4824160723268,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,2.88483,9.68736,3.4824160723268,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,3.3074325,8.30346,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,3.3074325,8.76476,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,3.3074325,9.22606,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,3.3074325,9.68736,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,3.3074325,10.14867,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,3.7300425,8.30346,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,3.7300425,8.76476,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,3.7300425,9.22606,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,3.7300425,9.68736,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,3.7300425,10.14867,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,4.1526475,8.30346,3.4824231427664,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,4.1526475,8.76476,3.4824231427664,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,4.1526475,9.22606,3.4824231427664,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,4.1526475,9.68736,3.4824231427664,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,4.1526475,10.14867,3.4824231427664,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,4.5752525,8.30346,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,4.5752525,8.76476,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,4.5752525,9.22606,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,4.5752525,9.68736,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.11303,4.5752525,10.14867,3.48242314402989,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.9582425,2.4622225,8.30346,5.90480558479315,3.48242312169927,0,0.999999996580189,-8.27020114221753e-05,0,8.27020114221753e-05,0.999999996580189,0,0,0,1
3.38085,2.88483,9.68736,5.90480694450319,3.48241605049525,0,0.999999996656634,-8.17724437349307e-05,0,8.17724437349307e-05,0.999999996656634,0,0,0,1
1.6904225,3.3074325,8.30346,3.48242314402989,1.85258441137644,0,-2.55888248715976e-10,1,0,1,2.55888248715976e-10,0,0,0,1
2.11303,2.88483,10.14867,3.4824160723268,1.85257734030188,0,0,1,0,1,0,0,0,0,1
2.9582425,2.4622225,8.76476,5.90480558479315,3.48242312169927,0,0.999999996580189,-8.27020114221753e-05,0,8.27020114221753e-05,0.999999996580189,0,0,0,1
2.9582425,2.4622225,9.22606,5.90480558479315,3.48242312169927,0,0.999999996580189,-8.27020114221753e-05,0,8.27020114221753e-05,0.999999996580189,0,0,0,1
2.9582425,2.4622225,9.68736,5.90480558479315,3.48242312169927,0,0.999999996580189,-8.27020114221753e-05,0,8.27020114221753e-05,0.999999996580189,0,0,0,1
2.9582425,2.4622225,10.14867,5.90480558479315,3.48242312169927,0,0.999999996580189,-8.27020114221753e-05,0,8.27020114221753e-05,0.999999996580189,0,0,0,1
2.9582425,2.88483,8.30346,5.90480558449883,3.48241605049518,0,0.999999996656621,-8.177259823949e-05,0,8.177259823949e-05,0.999999996656621,0,0,0,1
2.9582425,2.88483,8.76476,5.90480558449883,3.48241605049518,0,0.999999996656621,-8.177259823949e-05,0,8.177259823949e-05,0.999999996656621,0,0,0,1
2.9582425,2.88483,9.22606,5.90480558449883,3.48241605049518,0,0.999999996656621,-8.177259823949e-05,0,8.177259823949e-05,0.999999996656621,0,0,0,1
2.9582425,2.88483,9.68736,5.90480558449883,3.48241605049518,0,0.999999996656621,-8.177259823949e-05,0,8.177259823949e-05,0.999999996656621,0,0,0,1
2.9582425,2.88483,10.14867,5.90480558449883,3.48241605049518,0,0.999999996656621,-8.177259823949e-05,0,8.177259823949e-05,0.999999996656621,0,0,0,1
2.9582425,3.3074325,8.30346,5.90480558479315,3.48242312169927,0,0.999999996580189,-8.27020114221753e-05,0,8.27020114221753e-05,0.999999996580189,0,0,0,1
2.9582425,3.3074325,8.76476,5.90480558479315,3.48242312169927,0,0.999999996580189,-8.27020114221753e-05,0,8.27020114221753e-05,0.999999996580189,0,0,0,1
2.9582425,3.3074325,9.22606,5.90480558479315,3.48242312169927,0,0.999999996580189,-8.27020114221753e-05,0,8.27020114221753e-05,0.999999996580189,0,0,0,1
2.9582425,3.3074325,9.68736,5.90480558479315,3.48242312169927,0,0.999999996580189,-8.27020114221753e-05,0,8.27020114221753e-05,0.999999996580189,0,0,0,1
2.9582425,3.3074325,10.14867,5.90480558479315,3.48242312169927,0,0.999999996580189,-8.27020114221753e-05,0,8.27020114221753e-05,0.999999996580189,0,0,0,1
3.38085,2.4622225,8.30346,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
3.38085,2.4622225,8.76476,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
3.38085,2.4622225,9.22606,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
3.38085,2.4622225,9.68736,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
3.38085,2.4622225,10.14867,5.9048069447975,3.48242312169934,0,0.999999996580202,-8.2701855161437e-05,0,8.2701855161437e-05,0.999999996580202,0,0,0,1
3.38085,2.88483,8.30346,5.90480694450319,3.48241605049525,0,0.999999996656634,-8.17724437349307e-05,0,8.17724437349307e-05,0.999999996656634,0,0,0,1
3.38085,2.88483,8.76476,5.90480694450319,3.48241605049525,0,0.999999996656634,-8.17724437349307e-05,0,8.17724437349307e-05,0.999999996656634,0,0,0,1
3.38085,2.88483,9.22606,5.90480694450319,3.48241605049525,0,0.999999996656634,-8.17724437349307e-05,0,8.17724437349307e-05,0.999999996656634,0,0,0,1
2.11303,1.2934275,8.30346,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
2.11303,1.2934275,8.76476,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
2.11303,1.2934275,9.22606,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
2.11303,1.2934275,9.68736,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
2.11303,1.2934275,10.14867,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
2.53564,1.2934275,8.30346,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
2.53564,1.2934275,8.76476,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
2.53564,1.2934275,9.22606,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
2.53564,1.2934275,9.68736,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
2.53564,1.2934275,10.14867,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
2.53564,1.71603,8.30346,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
2.53564,1.71603,8.76476,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
2.53564,1.71603,9.22606,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
2.53564,1.71603,9.68736,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
3.38085,1.71603,10.14867,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
3.38085,2.1386375,8.30346,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
3.38085,2.1386375,8.76476,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
3.38085,2.1386375,9.22606,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
3.38085,2.1386375,9.68736,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
3.38085,2.1386375,10.14867,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
3.38085,2.5612475,8.30346,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
3.38085,2.5612475,8.76476,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
3.38085,2.5612475,9.22606,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
3.38085,2.5612475,9.68736,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
3.38085,2.5612475,10.14867,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
3.803455,1.2934275,8.30346,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,1.2934275,8.76476,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,1.2934275,9.22606,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,1.2934275,9.68736,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,1.2934275,10.14867,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,1.71603,8.30346,4.62695790555586,1.81675647380549,0,0.99999160242188,0.00409818078185648,0,-0.00409818078185648,0.99999160242188,0,0,0,1
3.803455,1.71603,8.76476,4.62695790555586,1.81675647380549,0,0.99999160242188,0.00409818078185648,0,-0.00409818078185648,0.99999160242188,0,0,0,1
3.803455,1.71603,9.22606,4.62695790555586,1.81675647380549,0,0.99999160242188,0.00409818078185648,0,-0.00409818078185648,0.99999160242188,0,0,0,1
3.803455,1.71603,9.68736,4.62695790555586,1.81675647380549,0,0.99999160242188,0.00409818078185648,0,-0.00409818078185648,0.99999160242188,0,0,0,1
3.803455,1.71603,10.14867,4.62695790555586,1.81675647380549,0,0.99999160242188,0.00409818078185648,0,-0.00409818078185648,0.99999160242188,0,0,0,1
3.803455,2.1386375,8.76476,4.62695792432088,1.81676354541235,0,0.999991597615194,0.0040993534870597,0,-0.0040993534870597,0.999991597615194,0,0,0,1
3.803455,2.1386375,9.22606,4.62695792432088,1.81676354541235,0,0.999991597615194,0.0040993534870597,0,-0.0040993534870597,0.999991597615194,0,0,0,1
3.803455,2.1386375,9.68736,4.62695792432088,1.81676354541235,0,0.999991597615194,0.0040993534870597,0,-0.0040993534870597,0.999991597615194,0,0,0,1
3.803455,2.1386375,10.14867,4.62695792432088,1.81676354541235,0,0.999991597615194,0.0040993534870597,0,-0.0040993534870597,0.999991597615194,0,0,0,1
3.803455,2.5612475,8.30346,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,2.5612475,8.76476,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,2.5612475,9.22606,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,2.5612475,9.68736,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,2.5612475,10.14867,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,2.9838475,8.30346,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,2.9838475,8.76476,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,2.9838475,9.22606,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,2.9838475,9.68736,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
3.803455,2.9838475,10.14867,4.62695792432088,1.81676354541235,0,0.999991597615194,0.00409935348705975,0,-0.00409935348705975,0.999991597615194,0,0,0,1
4.22606,1.2934275,8.30346,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
4.22606,1.2934275,8.76476,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
4.22606,1.2934275,9.22606,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
4.22606,1.2934275,9.68736,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
4.22606,1.2934275,10.14867,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
4.22606,1.71603,8.30346,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
4.22606,1.71603,8.76476,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
4.22606,1.71603,9.22606,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
4.22606,1.71603,9.68736,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
2.95824,1.2934275,8.30346,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
2.95824,1.2934275,8.76476,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
2.95824,1.2934275,9.22606,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
2.95824,1.2934275,9.68736,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
2.95824,1.2934275,10.14867,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123265,0,-0.00409936292123265,0.99999159757652,0,0,0,1
2.95824,1.71603,8.30346,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
2.95824,1.71603,8.76476,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
2.95824,1.71603,9.22606,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
2.95824,1.71603,9.68736,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
2.95824,1.71603,10.14867,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
2.95824,2.1386375,8.30346,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123262,0,-0.00409936292123262,0.99999159757652,0,0,0,1
2.95824,2.1386375,8.76476,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123262,0,-0.00409936292123262,0.99999159757652,0,0,0,1
2.95824,2.1386375,9.22606,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123262,0,-0.00409936292123262,0.99999159757652,0,0,0,1
2.95824,2.1386375,9.68736,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123262,0,-0.00409936292123262,0.99999159757652,0,0,0,1
2.95824,2.1386375,10.14867,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123262,0,-0.00409936292123262,0.99999159757652,0,0,0,1
3.38085,1.2934275,8.30346,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
3.38085,1.2934275,8.76476,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
3.38085,1.2934275,9.22606,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
3.38085,1.2934275,9.68736,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
3.38085,1.2934275,10.14867,4.62694879073845,1.81676354541778,0,0.99999159757652,0.00409936292123267,0,-0.00409936292123267,0.99999159757652,0,0,0,1
3.38085,1.71603,8.30346,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
3.38085,1.71603,8.76476,4.6269487719734,1.81675647381092,0,0.999991602383228,0.00409819021330351,0,-0.00409819021330351,0.999991602383228,0,0,0,1
